0.8267957208354559
1:1,2	0.823841059602649
1:1,3	0.8237391747325522
1:1,4	0.8259806418746816
1:1,5	0.8227203260315843
1:1,6	0.8251655629139073
1:1,7	0.8239429444727457
1:1,8	0.8239429444727457
1:1,9	0.8283239938869078
1:1,10	0.8223127865511971
1:1,11	0.8247580234335201
1:1,12	0.8236372898624554
1:2,3	0.8244523688232297
1:2,4	0.8250636780438105
1:2,5	0.8240448293428426
1:2,6	0.8250636780438105
1:2,7	0.8253693326541008
1:2,8	0.8235354049923587
1:2,9	0.8286296484971981
1:2,10	0.823331635252165
1:2,11	0.825776872134488
1:2,12	0.8244523688232297
1:3,4	0.8267957208354559
1:3,5	0.8240448293428426
1:3,6	0.8265919510952624
1:3,7	0.8248599083036169
1:3,8	0.8254712175241976
1:3,9	0.8295466123280693
1:3,10	0.8240448293428426
1:3,11	0.8280183392766174
1:3,12	0.8252674477840041
1:4,5	0.8248599083036169
1:4,6	0.8277126846663271
1:4,7	0.8259806418746816
1:4,8	0.8264900662251655
1:4,9	0.8294447274579725
1:4,10	0.8248599083036169
1:4,11	0.8285277636271013
1:4,12	0.8258787570045848
1:5,6	0.8241467142129394
1:5,7	0.823841059602649
1:5,8	0.8229240957717779
1:5,9	0.8284258787570046
1:5,10	0.8231278655119715
1:5,11	0.8260825267447784
1:5,12	0.8239429444727457
1:6,7	0.8251655629139073
1:6,8	0.826286296484972
1:6,9	0.8306673458991339
1:6,10	0.8243504839531329
1:6,11	0.8268976057055527
1:6,12	0.8258787570045848
1:7,8	0.8247580234335201
1:7,9	0.8305654610290372
1:7,10	0.8234335201222619
1:7,11	0.8260825267447784
1:7,12	0.8249617931737137
1:8,9	0.829240957717779
1:8,10	0.8255731023942945
1:8,11	0.8265919510952624
1:8,12	0.8241467142129394
1:9,10	0.8294447274579725
1:9,11	0.8317880794701987
1:9,12	0.8298522669383597
1:10,11	0.8248599083036169
1:10,12	0.8240448293428426
