0.5630491915710935
1:1,2	0.5756414302422657
1:1,3	0.560464995177653
1:1,4	0.5806473000395166
1:1,5	0.5683668297227801
1:1,6	0.5706355604450147
1:1,7	0.5732046470010711
1:1,8	0.5833150512387887
1:1,9	0.5784786967005595
1:1,10	0.5780903072486336
1:1,11	0.5780903072486336
1:1,12	0.5706355604450147
1:2,1	0.5756414302422657
1:2,3	0.5733495702281163
1:2,4	0.5782027446370238
1:2,5	0.5632084517291658
1:2,6	0.5732046470010711
1:2,7	0.5732046470010711
1:2,8	0.5783323107334525
1:2,9	0.5706355604450147
1:2,10	0.5732046470010711
1:2,11	0.5756414302422657
1:2,12	0.5632084517291658
1:3,1	0.560464995177653
1:3,2	0.5733495702281163
1:3,4	0.5653604748370356
1:3,5	0.555617951053262
1:3,6	0.5732046470010711
1:3,7	0.5654865997646326
1:3,8	0.5705082043516121
1:3,9	0.5629066123861417
1:3,10	0.5580354863452468
1:3,11	0.5703980726573153
1:3,12	0.5578770438298012
1:4,1	0.5806473000395166
1:4,2	0.5782027446370238
1:4,3	0.5653604748370356
1:4,5	0.5705082043516121
1:4,6	0.5707798240133651
1:4,7	0.5653604748370356
1:4,8	0.5780903072486336
1:4,9	0.5680628967969402
1:4,10	0.5732046470010711
1:4,11	0.5780903072486336
1:4,12	0.5657894359264041
1:5,1	0.5683668297227801
1:5,2	0.5632084517291658
1:5,3	0.555617951053262
1:5,4	0.5705082043516121
1:5,6	0.5578770438298012
1:5,7	0.5603228770167558
1:5,8	0.5683668297227801
1:5,9	0.5657894359264041
1:5,10	0.560464995177653
1:5,11	0.5728724145437311
1:5,12	0.5580354863452468
1:6,1	0.5706355604450147
1:6,2	0.5732046470010711
1:6,3	0.5732046470010711
1:6,4	0.5707798240133651
1:6,5	0.5578770438298012
1:6,7	0.5682065493651185
1:6,8	0.5654865997646326
1:6,9	0.5656296906477638
1:6,10	0.5606238208505129
1:6,11	0.5682065493651185
1:6,12	0.5657894359264041
1:7,1	0.5732046470010711
1:7,2	0.5732046470010711
1:7,3	0.5654865997646326
1:7,4	0.5653604748370356
1:7,5	0.5603228770167558
1:7,6	0.5682065493651185
1:7,8	0.5732046470010711
1:7,9	0.5680628967969402
1:7,10	0.5682065493651185
1:7,11	0.5782027446370238
1:7,12	0.5630491915710935
1:8,1	0.5833150512387887
1:8,2	0.5783323107334525
1:8,3	0.5705082043516121
1:8,4	0.5780903072486336
1:8,5	0.5683668297227801
1:8,6	0.5654865997646326
1:8,7	0.5732046470010711
1:8,9	0.5706355604450147
1:8,10	0.5732046470010711
1:8,11	0.5807606001872874
1:8,12	0.5707798240133651
1:9,1	0.5784786967005595
1:9,2	0.5706355604450147
1:9,3	0.5629066123861417
1:9,4	0.5680628967969402
1:9,5	0.5657894359264041
1:9,6	0.5656296906477638
1:9,7	0.5680628967969402
1:9,8	0.5706355604450147
1:9,10	0.5682065493651185
1:9,11	0.5730766020227869
1:9,12	0.5706355604450147
1:10,1	0.5780903072486336
1:10,2	0.5732046470010711
1:10,3	0.5580354863452468
1:10,4	0.5732046470010711
1:10,5	0.560464995177653
1:10,6	0.5606238208505129
1:10,7	0.5682065493651185
1:10,8	0.5732046470010711
1:10,9	0.5682065493651185
1:10,11	0.5832008422729765
1:10,12	0.5656296906477638
1:11,1	0.5780903072486336
1:11,2	0.5756414302422657
1:11,3	0.5703980726573153
1:11,4	0.5780903072486336
1:11,5	0.5728724145437311
1:11,6	0.5682065493651185
1:11,7	0.5782027446370238
1:11,8	0.5807606001872874
1:11,9	0.5730766020227869
1:11,10	0.5832008422729765
1:11,12	0.5730766020227869
1:12,1	0.5706355604450147
1:12,2	0.5632084517291658
1:12,3	0.5578770438298012
1:12,4	0.5657894359264041
1:12,5	0.5580354863452468
1:12,6	0.5657894359264041
1:12,7	0.5630491915710935
1:12,8	0.5707798240133651
1:12,9	0.5706355604450147
1:12,10	0.5656296906477638
1:12,11	0.5730766020227869
2:1,2	0.54781790671712
2:1,3	0.555285279196476
2:1,4	0.5576106804001113
2:1,5	0.5525485959926528
2:1,6	0.5578770438298012
2:1,7	0.5629066123861417
2:1,8	0.5577353353156735
2:1,9	0.5502476813761963
2:1,10	0.5601977832642419
2:1,11	0.5474865115851942
2:1,12	0.5625821583056989
2:2,1	0.54781790671712
2:2,3	0.5606238208505129
2:2,4	0.5528474752734607
2:2,5	0.5629066123861417
2:2,6	0.5632084517291658
